eventtype,Acceleration:longitudinal direction,Deceleration:longitudinal direction,Acceleration:lateral direction,Deceleration:lateral direction,Postive jerk:longitudinal direction,Negative jerk :longitudinal direction,Postive jerk:lateral direction,Negative jerk :lateral direction
0,0.57108462,0.64647597,1.013985,1.019467,0.90291399,0.68748641,1.018957,0.83123958
0,0.955257,0.76371402,1.150968,0.69513208,0.85052067,0.9182992,1.024084,0.77954102
0,0.64134049,1.066173,0.9220919,0.70617712,1.517471,1.059801,1.083652,0.99487448
0,0.80836672,0.6542567,1.590548,0.7048527,0.8513422,0.70383191,0.90996099,0.74603778
0,1.233757,0.75401771,0.9157331,0.76451218,1.059622,0.88166052,0.88901383,0.81975609
0,0.51793659,0.51207483,0.65782708,0.59036118,1.5248049,1.3427581,1.3334219,1.1794831
0,1.46315,0.75429147,1.148803,0.95974612,0.98279542,0.7529465,1.168107,0.92537761
0,0.40032819,0.85159057,1.183373,0.82763791,0.83143657,0.94026279,1.0901231,0.91835272
0,0.85127699,0.34742901,0.49222729,0.62599403,1.2487251,1.074707,1.049456,0.98609328
0,,0.249025,0.9813745,0.73643887,0.95365882,0.88515657,0.8336305,0.78141361
0,,0.31214249,0.6167919,0.56344157,0.94550282,0.72518182,0.83334333,0.75791591
0,0.64573783,0.52879018,0.85456651,0.65936422,0.70223868,0.66830993,0.85634887,0.70787048
0,0.55044311,0.71669328,0.7085011,0.70553201,0.94196171,0.71848291,0.84812301,0.94144231
0,0.68840438,0.62711602,0.77407777,0.73237032,0.91855317,0.83025903,0.90385258,0.85783678
0,0.85392219,0.99884897,0.60245162,1.546514,1.179603,0.84409833,1.742956,1.5246789
0,0.40394089,,0.80458993,0.76168609,0.98665953,0.8208012,0.86699319,0.67127693
0,0.70377189,0.82961869,1.277168,0.67208481,0.8618691,0.82512128,0.83253878,0.75381237
0,0.8237313,0.52715433,0.96690619,1.0445859,0.86954999,0.72773892,0.83708268,0.66252983
0,0.81413251,0.79042482,1.341517,0.54315412,1.077951,0.67891091,0.83738011,0.75270343
0,1.08154,0.76124859,0.94707072,0.61896968,1.172928,1.079873,0.92227858,0.779338
0,0.67231631,0.56827497,1.649259,0.86086082,1.010603,0.89807612,0.92705673,0.7495327
0,0.70353109,0.48563361,1.292524,0.56335598,0.75121999,0.61352181,1.081054,0.65581107
0,2.236068,0.46080011,0.84165108,0.80785501,0.96084899,0.66011822,0.8313657,0.81270242
0,1.176785,0.5673883,0.75426781,0.61740261,0.98686481,0.77882332,0.85204518,0.69103301
0,0.6387105,0.60399783,0.90608448,0.70534158,1.048943,0.8775509,0.90669018,0.80873227
0,0.55842972,0.56568539,1.385854,0.50574791,0.83108968,0.74532199,0.83733898,0.73432952
0,0.99849749,0.58387321,0.91660547,0.79024738,1.134683,0.95289159,0.78706688,0.77276027
0,0.5779444,0.67231381,1.133355,0.73796839,0.94297773,0.78336191,0.76551032,0.92337918
0,0.74947202,0.61191243,1.085694,0.44353101,1.09694,0.81445372,1.035363,0.7823869
0,0.55451798,0.63067251,0.78519142,0.58071822,0.87693149,0.69423848,0.82397348,0.76421589
0,0.69746512,0.65423071,0.90921211,0.55617338,0.93880433,0.62785572,0.84203303,0.82349348
0,0.78517622,0.76992232,1.36971,0.72332442,0.89498299,0.73821312,0.85541332,0.95323861
0,0.75906998,0.50314832,0.4269183,0.44903919,0.95751828,0.70845878,0.98300701,0.6934002
0,0.90139198,0.72025448,1.012187,0.7540521,0.96509892,0.74378097,0.79434931,0.70558149
0,0.5415411,0.56354958,0.48689771,0.78723979,1.150897,0.83242738,1.29083,1.0617959
0,1.3852299,0.71787602,0.91186398,0.61265528,1.223025,0.81381333,0.92879373,0.71711421
0,1.148115,0.56735229,0.59331143,1.095311,0.8065716,0.72014987,1.0081691,0.75626451
0,1.032558,0.64585662,0.95931327,0.73992032,1.004999,0.73528719,0.9640587,0.75441819
0,1.003638,0.74976218,0.92033648,0.49362731,0.94412029,0.76836121,0.95008898,0.86311388
0,0.83738458,0.76310629,0.90711308,0.71544272,0.89392853,0.77060461,0.82922822,0.71790141
0,0.73759419,0.70620728,0.68909281,1.374274,1.147799,0.94077122,1.033039,0.87001938
0,1.037135,0.66220689,0.70301461,0.73242497,0.71263969,0.8452034,0.75609982,0.70474303
0,1.092319,0.70420599,0.33811519,,0.97594738,0.8933273,0.82927418,0.77406341
0,0.69649398,0.70567459,1.125535,1.033121,1.21938,0.84870028,1.119758,1.027734
0,0.67525113,0.54208273,0.54082978,0.67671043,1.024749,0.63242853,0.95419317,0.68463588
0,0.78070301,0.73096931,1.1595581,0.97729498,1.1032799,0.82019907,1.082867,0.92968571
0,1.185202,0.67316979,0.42768249,0.87766701,1.1127779,0.9382382,0.93729752,0.75453931
0,0.64125621,0.49827579,0.77999729,1.023981,1.013055,0.9147262,0.87073398,0.70271218
0,0.90839988,0.66471261,0.39859429,0.48854461,0.91524923,0.76287222,0.791565,0.75789118
0,1.097479,0.75465298,0.84100688,0.68732649,0.91406232,0.85836917,1.002515,0.86680311
0,0.61314058,0.69845003,0.51123798,0.89484972,0.8303777,0.8574459,0.89473683,0.81658548
0,0.60750991,0.74135977,0.74191147,0.58794469,1.0052299,0.72005522,1.0529881,0.72975773
0,0.82859021,0.90017521,0.86087811,0.6281172,0.86143512,0.68634462,0.87039357,0.6472283
0,0.74062008,0.67211419,1.200773,0.6012457,0.92948413,0.79353899,0.97521019,0.68113518
0,1.26341,0.61031801,0.93339038,1.014994,0.93833429,0.94587159,1.180891,1.2487119
0,0.57537419,0.53210437,0.77742869,0.6849159,1.011551,0.91884559,0.92631769,0.66624838
0,0.67790931,0.75932127,1.643517,1.1000969,1.1734461,0.7349416,1.219759,1.072569
0,0.47518009,0.61591232,1.382254,0.58064133,1.198123,0.97229999,1.464762,1.229249
0,1.198498,1.248234,0.85603869,0.74855793,1.0195349,0.90974307,0.91286588,0.72415179
0,0.56486928,0.58932263,1.080862,1.6102639,1.015013,0.84261352,0.94231462,1.026834
0,0.4771207,0.72231799,0.64907211,1.090674,0.79870337,0.79747051,0.93354648,0.80764091
0,1.213292,0.62098962,1.456933,0.61872828,0.90320551,0.68752933,1.072978,0.67218018
0,0.72504431,0.81185472,1.283783,0.67402178,0.77936989,0.68510848,0.86641502,0.65526038
0,0.88068122,0.4883205,1.178727,0.67295313,0.91248971,0.73471409,0.93221551,0.66963178
0,0.51942313,0.78627741,0.64338553,0.68191379,0.97436798,1.116592,1.150628,1.042688
0,0.56981468,0.79664868,1.0394371,1.261768,1.087927,0.93669999,0.8591637,0.82426399
0,0.87616211,0.86193132,0.9573645,0.74955672,0.83589971,0.88099051,0.82674563,0.86133891
0,1.083071,0.65476751,0.91075867,0.74295962,0.85295898,0.89254677,0.79741287,0.82535118
0,0.86700422,0.82977033,1.1148469,1.133899,0.95720452,0.7980904,1.091065,0.95413297
0,0.86753052,0.71138048,1.11156,0.68822563,0.80287158,0.90690082,0.92255938,0.76047671
0,1.150079,1.034392,1.196058,0.6416592,1.304353,1.139369,0.88722861,0.84230071
0,0.68436641,0.63193738,0.68185991,0.42603171,0.89269829,0.87127918,1.141461,0.82861382
0,0.93824679,1.230821,0.81009692,0.84837729,1.207952,0.818129,1.0255589,0.9505766
0,1.0441509,0.72734213,0.44851619,,0.85501212,0.93635798,0.89045328,0.76364458
0,1.060895,0.75429112,0.45463759,0.57709128,0.87887442,0.72669327,0.68993258,0.68023241
0,1.047343,1.060571,0.58757359,0.54899871,1.1503609,0.9100405,0.95360488,0.95639962
0,1.1754611,0.73570251,0.62681621,0.61126071,0.98650777,0.84731162,0.9132989,0.85835493
0,0.93718511,1.1613621,0.6882295,0.77650768,1.0697989,0.98267329,0.95085299,1.13545
0,0.68411767,0.66961241,1.214831,0.92070371,1.02631,0.81305039,1.3492759,0.95236051
0,1.0053819,0.82645541,0.64501822,0.80886048,1.244333,0.896855,0.87601769,0.7977497
0,0.76132482,0.74503088,1.057639,0.49222991,0.82796919,0.77394092,0.87940621,0.75483948
0,1.172628,0.74643552,0.9935531,0.70153803,0.91766912,0.73700732,0.80706382,0.63142359
0,0.99771619,0.47752291,0.55483079,0.61929733,1.241554,0.87419409,0.90637583,0.66195261
0,0.90557891,0.77621847,0.43474481,0.1574592,0.92587137,0.67667079,0.81169641,0.62524652
0,1.052119,0.73395032,0.99582499,0.70921707,0.95064747,0.96090752,0.93735862,0.71684623
0,0.72923583,0.63449049,0.95132291,0.83419532,0.81420761,0.76307088,0.94762999,0.70968539
0,0.92540652,0.69988811,0.75655669,0.69253409,0.85513473,0.70272553,0.91273421,0.73950791
0,0.50737548,0.55590719,0.70870078,0.48694539,0.96633673,0.9509421,0.78517443,0.76831561
0,1.0199341,1.043638,0.70181292,0.92464501,0.86604011,0.85541302,1.024531,0.82609499
0,0.44462129,0.59954083,0.66891128,0.92302817,0.92733163,0.92744249,0.84054452,0.71161228
0,0.70757902,0.56816667,0.96668142,0.94224882,1.116913,0.95079899,1.077996,1.125367
0,0.97811019,0.94176102,0.74898487,0.72199303,0.93092299,0.83019322,0.88139808,0.8914488
0,0.45438701,0.1936532,0.4647488,0.91796458,0.92259341,0.5881511,0.95765901,0.77482897
0,0.66344732,0.74571753,1.019292,0.64557117,0.96019632,0.78713238,0.94381863,0.68707597
0,,0.53442991,0.72363192,0.75115383,0.87481397,0.69687438,0.81612831,0.71901041
0,1.6661251,0.46010849,1.256897,0.63347709,1.200289,0.85046732,0.88009232,0.61351091
0,0.50854522,0.56879342,0.87247628,0.91424167,0.94700283,0.78071612,0.99874908,0.90995431
0,0.4699223,,0.89591879,0.47650951,0.96643931,0.69967419,0.90780312,0.80611098
0,0.65253252,0.78173602,0.68033808,0.66761547,0.92983961,0.71231878,0.83817208,0.7523312
0,0.47280809,,,0.23463,1.045262,0.61563009,0.9621861,0.70468187
0,0.70462477,0.97837681,0.57474458,0.44869211,0.9028784,0.75574863,1.0208139,0.86054993
0,,0.3288286,0.75801468,0.58850068,0.79900032,0.63437802,0.87795258,0.60797238
0,0.76968437,0.88529128,0.2728785,0.54252893,1.628139,1.367736,0.8648867,0.94445771
0,0.81015283,0.49674919,0.82484412,0.45570579,1.135878,0.78788692,0.81966448,0.67716718
0,1.098708,0.84239292,0.43698639,0.72499639,0.90870649,0.82155538,0.95118243,0.64814949
0,0.85711288,0.60172892,0.635804,0.62749499,0.99360007,0.72990757,0.78865969,0.68804371
0,0.64048308,0.56484789,1.100103,0.85723847,1.333801,1.088078,1.1530761,1.079224
0,0.7555958,0.98196578,0.87514049,1.340011,0.94371933,0.85561109,1.15859,0.92520612
0,0.68397999,0.81438541,0.90189421,0.57071668,0.90708029,0.7431072,0.85497332,0.78337681
0,0.997774,0.59984332,0.61948133,0.67604083,0.79934013,0.75659019,0.86069232,0.71089518
0,0.74169892,0.57395917,0.79223198,0.72636223,0.78557861,0.88134378,0.86243188,0.62441063
0,0.95747668,0.64440572,1.033986,0.62405843,1.010402,0.85011113,1.143515,0.99000299
0,0.99964088,0.61619389,0.93112189,1.038586,1.289693,1.003993,1.008916,1.022504
0,0.69629991,0.57906091,0.74367452,0.72491437,0.92000258,0.73196089,0.77512932,0.668181
0,0.73049903,0.72887647,0.78241938,0.8818624,0.8038888,0.759121,1.0312541,0.81839943
0,0.80322081,0.89750278,0.61029619,0.66432178,0.89410698,0.7094695,0.94392163,0.80052477
0,0.75511348,0.62969261,0.91037267,0.68786621,1.095812,0.6151967,0.87495118,0.72121388
0,0.80615979,0.90983057,1.245432,0.74668288,0.73281968,0.69802523,0.97571993,0.74307251
0,0.72404289,0.68251222,0.51852292,0.66666669,0.80231881,0.76645178,0.8898105,0.75412089
0,0.77114153,1.15227,0.98186201,0.85320711,0.87639111,0.92262411,0.94404179,0.83277577
0,0.66671598,0.85990572,1.171494,0.7432189,0.78654617,0.78855687,0.93603158,0.79875338
0,0.60252178,0.61618543,0.75590628,1.00581,0.90629703,0.72140908,0.94791371,0.70777488
0,0.78875577,0.95128077,0.56964493,0.61237252,0.84451962,0.73004478,0.9124797,0.67341828
0,0.74907112,0.50559181,0.62180239,0.63419342,0.79462749,0.74488682,0.83262962,0.6478824
0,0.60259598,0.78827941,1.097748,1.00609,1.478206,0.85197067,1.009596,0.92197412
0,0.74052769,0.71381539,0.95865953,1.285823,0.85279399,0.84129858,0.97068411,0.81032127
0,0.4474816,,0.82495278,0.62458462,0.86172521,0.70207739,0.8144871,0.67816699
0,0.51419222,0.73242283,0.98857152,0.8550517,0.77291512,0.71475852,0.89746928,0.80362648
0,0.43378571,0.81969702,1.1751471,0.7314114,0.90746182,0.74571723,0.86186582,0.78607577
0,0.70931453,0.71325111,0.51722932,0.25552869,0.81765151,0.77348459,1.0127161,0.85221779
0,0.62048268,0.61941618,0.86660188,0.9706561,0.75426781,0.79883879,0.88841218,0.67969918
0,0.7352674,0.66368908,1.07451,0.69914651,0.87068439,0.79220992,0.9212783,1.031106
0,0.54603332,0.78074813,0.95636398,0.7506249,0.94370621,0.81362259,0.7702781,0.70740122
0,0.41869149,0.34264079,0.90303391,0.81647259,0.93379939,0.80718642,0.85922682,0.84164143
0,0.82029289,0.58125222,0.41780081,,0.75332862,0.65730393,0.75367892,0.60601813
0,0.66549379,0.71307677,0.9406634,0.6302259,1.158922,0.97552639,0.87185091,0.74026299
0,0.70531929,0.50279421,0.88399541,0.665034,1.0638289,0.83310968,0.87856382,0.66149187
0,0.65629148,0.69883633,0.91751349,0.77019918,0.96782291,0.76987427,0.88917089,0.71367598
0,1.004793,0.57984972,0.79046988,0.90548873,0.96234369,0.66108942,0.89765811,1.014565
0,0.66891742,0.46016079,0.64399678,0.3833771,0.94609338,0.75797558,0.95458943,0.72366393
0,0.81709182,0.80101162,1.380479,0.75062072,0.93156278,0.93874502,1.451908,1.25009
0,0.69776458,0.58623272,1.112105,0.78056312,0.77500749,0.72147608,0.93366629,0.81768262
0,0.902475,0.73011589,0.456099,0.94280899,0.94999641,0.76668692,1.018558,0.66841203
0,0.63552642,0.68254411,0.99054867,0.62834501,0.97664899,0.79253399,1.044899,0.79001808
0,1.040637,0.704804,0.67587268,0.6100989,0.85321403,0.87383908,0.78961492,0.6915704
0,0.946374,0.65598923,0.7103582,0.49768239,0.84564823,0.6652512,0.92867738,0.81500793
0,0.72595692,0.79390579,1.122475,0.63018292,0.86633313,0.67226648,0.86361009,0.78165501
0,0.7240777,0.56501549,0.62958181,0.83700931,0.921893,0.82972002,0.91303498,0.70334637
0,0.74503648,0.82755291,0.88576013,0.8023243,0.76666069,0.79059929,1.013015,0.9454928
0,1.197969,0.69420028,0.59316993,0.45378101,0.91482532,0.68722939,0.83950961,0.69363892
0,0.5350793,0.63594151,0.88310093,0.80454469,0.93680292,0.96221721,0.93066502,0.80248457
0,0.89532077,0.95514297,1.331099,0.78896087,0.79949802,0.70431978,0.87486029,0.64287448
1,1.079955,1.1553299,1.186218,0.76553851,1.124723,1.037045,0.89210188,0.91436392
1,0.7413457,1.35163,2.843816,1.604196,1.7190681,1.017009,2.3539851,1.4843251
1,0.8575967,1.533283,0.88577348,0.72870982,2.9753561,2.3226521,1.314845,1.155924
1,1.891867,1.062731,0.83546168,0.7721287,2.171052,1.2812099,0.89621341,0.81755489
1,0.78809369,0.81150413,1.129089,1.255556,0.90158612,0.73645431,1.159256,0.88221282
1,0.940386,0.64723808,0.78018153,0.82918769,0.72560579,0.66211587,0.88571757,0.73887122
1,0.66577011,0.74224418,0.62812668,1.177287,3.284519,3.013674,2.6513669,1.923571
1,0.93889529,0.79295862,1.247355,0.75624859,0.89982879,0.83035368,1.3243279,1.1260951
1,0.92274648,1.625381,1.180775,0.74030977,1.589365,1.199374,1.117294,1.1294301
1,1.090055,1.606528,0.67764872,1.171865,1.004458,1.035646,1.341351,0.75435358
1,0.76725549,1.0297821,1.167105,1.396198,1.391742,1.6792901,0.93381989,0.9232288
1,0.89121759,1.708932,1.172575,0.49912649,1.100276,1.180436,1.213205,0.8660605
1,0.78179932,1.483512,1.071348,0.80760843,1.582352,0.93609989,1.315101,1.46184
1,1.244282,0.92842418,1.042643,0.76960552,2.096849,1.654925,1.088567,0.92737961
1,0.61584288,1.384588,1.111074,0.96568781,2.8061049,1.436299,1.297856,1.059898
1,0.36258519,1.8703409,0.82304871,1.098051,2.037684,2.0243919,1.569397,0.84781599
1,0.68313777,0.85412312,0.75972128,0.83251101,1.0642869,0.92056698,1.1518511,0.9522115
1,0.85173261,1.526099,1.08183,0.81096601,0.98428398,1.068077,1.013167,0.93434447
1,1.143286,1.727808,1.019202,0.99287158,0.84525871,0.90401191,0.94294941,0.80082262
1,0.83413219,1.3282861,1.844355,1.138242,1.215495,1.365268,1.961132,1.634813
1,1.492908,0.9662686,1.685328,1.251304,2.0659809,1.303339,1.687147,1.351881
1,0.84264028,2.54038,0.34410691,0.94067508,1.410708,1.272861,1.351835,1.525609
1,0.82534188,1.7664371,0.61897278,0.53225738,1.1302429,0.97806078,1.056316,0.82714301
1,1.3773659,0.69875622,1.626812,0.80281597,1.618212,1.516701,1.753085,1.1452399
1,0.87852311,2.0979359,1.769943,0.62759757,1.829994,2.1430991,1.291607,1.096298
1,0.68414241,1.725263,0.94389403,0.78738272,1.443019,0.87922049,0.95755661,0.78040212
1,1.1926,0.76263839,0.79502702,1.06635,0.83065802,0.87773269,1.235162,1.028821
1,1.063373,2.073411,0.78909779,0.82144588,2.5920489,2.550276,1.277285,0.7691794
1,1.406637,1.559455,0.47089171,0.79056948,1.752147,1.112914,1.322353,1.029635
1,1.13739,1.730461,0.73857099,0.66666669,1.034747,1.569433,0.82293332,0.76703513
1,0.76657629,1.869083,1.0801229,0.50437659,1.08928,1.522586,1.0053459,0.82873422
1,0.71006352,1.1703939,1.57505,1.190809,1.18549,1.0399491,1.077697,0.96740627
1,0.56862038,0.93067157,0.8626284,0.92875677,3.1661861,2.0679419,3.360811,2.57658
1,1.048836,1.338025,0.87395501,0.68272769,2.03021,1.273857,0.98085678,0.76288271
1,0.73077917,1.548462,2.150882,0.58878791,1.943561,2.650485,0.88033342,1.257148
1,1.152819,2.001091,1.48596,1.356703,1.2388,0.8766346,0.93400162,0.87635899
1,0.76245499,0.96146798,0.45454311,0.88545412,1.346041,1.761358,0.87794262,0.85936981
1,1.054243,1.608241,,0.149042,4.037498,2.067472,1.996426,0.74566501
1,1.37041,1.751245,0.42353201,,3.934092,2.800132,1.060415,0.66847068
1,1.208521,1.912007,0.73731393,0.77559781,1.125528,1.334729,1.0223759,0.89448148
1,1.062356,1.495878,0.92119372,0.79788768,1.10258,1.400807,0.79042667,0.71917498
1,0.80266827,1.027763,1.1242239,0.86878687,1.211485,1.222509,0.99044108,1.446218
1,0.71381098,0.81111783,1.065236,0.96696949,2.3820641,1.410548,1.088716,0.81601828
1,0.77792442,2.085901,1.551456,1.425259,3.745528,2.61744,4.2592959,3.672246
1,0.8340441,0.71767408,0.77637792,1.394944,1.038008,0.82941329,1.236006,0.88479501
1,,,,,,,,
1,0.51069528,0.95864332,1.040072,0.82653421,1.0310709,0.95280051,0.84313339,0.88557941
1,0.51374543,1.628521,1.256323,0.38510329,2.4750259,2.1611381,1.026545,0.83335549
1,0.86016363,2.3102601,0.4728047,0.55730289,2.8650529,2.2317109,1.0982161,0.82585019
1,0.84663743,1.020205,0.83542782,1.242012,1.1484129,0.86621141,1.8984669,1.249391
1,1.913505,1.369663,0.34544089,0.84772158,5.3936629,2.987246,3.829695,2.5644209
1,0.96230322,0.54629141,0.97239268,0.63259512,1.601324,1.365387,2.440779,1.132987
1,1.030238,1.0144711,1.42848,1.134353,1.249938,1.026947,1.052429,1.075774
1,1.077775,0.96142292,1.23947,0.65829712,1.176132,0.79658478,0.97245592,0.91286367
1,0.78841388,0.72710818,0.88191932,0.91424859,1.3033479,0.86560839,1.11253,0.85633498
1,0.75856298,1.647862,1.409958,0.89441139,1.334946,1.957054,1.114349,0.82071418
1,0.54632783,1.161379,1.7033629,1.513588,1.304287,1.461295,1.04532,0.82024819
1,0.61397368,1.098098,1.210313,1.85334,1.189965,1.995561,1.227586,1.020005
1,1.244742,1.062286,2.0174379,1.122097,1.258538,1.261861,1.245189,0.96570671
1,0.80790472,0.76661688,1.174776,0.99950022,1.040139,0.86878932,1.183779,1.1072479
1,1.335948,1.508389,1.1880111,1.6107351,3.4969511,1.639675,1.623648,1.041895
1,1.140527,0.96192628,2.4196279,1.343491,1.024574,0.91241902,1.5697,1.289534
1,1.37771,0.99123007,1.063722,0.93146062,3.975569,2.6027601,1.655902,1.0571131
1,2.5760219,1.249925,1.097816,0.62208742,3.454103,2.4720609,1.1281559,0.88939917
1,1.014731,1.562129,1.233655,0.54897863,1.466915,1.444593,1.03474,0.88918489
1,1.010345,1.78799,1.343477,0.61806083,3.970768,3.738317,1.509818,1.1628031
1,0.64528078,1.376668,1.0331039,1.1539921,1.056398,1.072781,1.369822,1.0174659
1,0.68013549,1.4340301,1.36483,1.167823,2.2478499,1.263404,1.2066489,1.008044
1,0.90807182,1.254344,1.6504591,0.77705473,1.205441,1.196659,1.010103,0.97954172
1,1.361401,0.68675882,1.253726,0.67195398,1.2127301,0.97279888,0.99488741,1.181734
1,0.57892787,1.570835,0.85779649,1.213096,0.98653132,0.99432081,1.0985709,0.86202389
1,0.94651651,0.66120458,1.072831,0.83042109,1.15319,0.97355092,1.2833281,1.031168
1,1.051982,0.78899783,1.066743,0.67825872,1.073102,0.88959533,0.9885394,0.93271738
1,0.76437771,0.60525173,1.005308,0.58069032,1.3174289,0.97861302,1.759977,1.467849
1,1.435189,1.323861,1.1253819,0.6700511,1.481846,1.582682,0.90639728,0.62025499
1,0.62458378,2.1855891,2.303654,1.274192,3.0820191,2.5762701,2.951606,1.7156039
1,0.4518567,0.55459052,1.514169,0.99389929,1.190521,0.69656032,1.537043,1.577019
1,0.83079958,1.015714,1.607764,1.370667,2.434236,1.23288,0.96837437,0.7667433
1,0.93459719,1.075361,1.245749,1.064703,1.799175,0.96091622,1.2744761,0.92245352
1,1.2143641,0.82764041,0.93194652,2.0930369,1.808288,1.430541,2.0780721,2.04492
1,0.5923301,1.15105,1.445891,1.892297,1.2100461,1.235062,1.569585,1.417686
1,2.6567039,1.132483,0.41634589,0.83852547,4.92764,3.0961931,0.8324126,0.67752713
1,0.92456722,1.19438,0.6986419,0.64740771,0.99025983,0.75534761,1.389753,1.1699851
1,0.54916447,1.290797,0.79750091,0.79547369,1.368471,1.189608,0.87561393,0.78025788
1,0.76373982,2.168606,1.828143,0.69636208,2.970753,1.211138,1.138123,0.71002841
1,0.93562639,1.195102,1.323547,1.148384,1.3226711,1.122036,1.931424,1.619204
1,0.96685189,1.106406,2.054718,1.4510421,1.463953,1.340204,2.312835,2.234817
1,,,,,,,,
1,1.183883,1.395089,0.87419832,0.76312608,0.87437272,0.81024021,0.83857512,0.70319629
1,1.220776,1.825631,1.053679,0.96190029,1.15611,1.079337,0.86235583,0.79264182
1,0.7569232,0.87267232,2.1775229,1.0062079,0.95693928,0.91825938,1.9321491,1.585955
1,1.348666,1.715268,0.95531559,1.435374,1.582319,1.029024,2.08689,1.485503
1,1.153988,1.351748,0.9052642,0.91857982,1.690334,1.436487,1.224328,0.93180299
1,1.010695,0.43926889,0.62140101,0.87250108,2.1243629,1.290779,1.6617841,0.98865438
1,1.388414,1.3289779,1.358708,0.91008949,1.4292361,0.96498263,1.306108,0.89355463
1,0.51645261,0.7805289,0.90309161,1.511268,1.4766541,1.146753,2.668458,2.035089
1,0.40067679,1.2505651,0.75484562,0.73893028,1.5551029,0.98597878,1.297431,0.80791348
1,0.76150978,1.2323509,0.70693398,0.81966168,0.99912512,0.9388265,0.89381683,0.93853867
1,0.60157013,0.96535259,0.766002,2.0112901,1.051338,0.9171074,1.410004,1.027537
1,0.61027259,0.88050908,1.320596,2.4503369,2.5328951,2.8848779,3.261765,2.24032
1,4.368721,0.95150238,0.90975899,2.250844,5.1159658,5.3341031,4.0448489,2.7053559
1,2.2480631,0.7750414,1.825369,0.83777982,3.6735289,2.3220611,3.685205,2.9738359
1,0.73166013,0.62142932,0.71020907,0.73051709,1.366159,1.0379159,1.3089139,1.327142
1,0.64456058,0.78106391,1.084923,0.89143848,1.723461,1.782841,1.776332,2.108748
1,0.88585597,1.091566,1.202208,2.5195551,1.376483,1.6198699,1.702991,1.949911
1,0.83930153,1.177758,0.90318912,0.70101333,2.0727489,2.2529099,2.162941,2.0455041
1,0.86878562,1.06223,1.5548069,0.93667167,3.6453581,2.2070861,4.045505,2.5786071
1,0.82067323,0.59941888,1.914155,1.131146,1.080713,1.07359,1.179257,1.259607
1,0.56655878,1.061432,1.281791,1.817766,1.29452,1.105209,1.052327,1.244411
1,0.8813234,1.0167381,1.173144,0.86521292,2.6097701,1.911117,2.794543,2.8076601
1,0.62541801,1.024642,1.811435,0.97621161,1.533749,0.83831769,1.309167,1.122311
1,0.59010172,0.81446362,0.67108959,1.152487,1.0533251,1.111053,3.3350739,2.3423331
1,0.68701059,0.87499422,1.648176,1.145202,1.410736,1.769889,2.941823,1.611485
1,0.66554749,0.91698062,1.214511,1.459607,1.777676,1.457464,3.1219931,2.2644849
1,,,,,,,,
1,0.48548681,0.3735989,1.593444,3.0286579,3.7498109,2.834934,5.4940901,3.3798261
1,1.193143,0.8305136,0.91282451,1.152263,2.3373981,2.2754419,3.697314,1.984791
1,0.48237059,0.2070604,1.223594,1.751611,3.638545,2.4977319,5.0618448,2.3939469
1,,,,,,,,
1,0.90241849,0.79887909,1.31595,1.192366,1.817748,1.541993,2.791198,2.4486699
1,0.70508492,1.76232,1.5702831,1.05503,1.869518,2.3831949,2.0802851,1.861012
1,0.80172431,1.295288,1.367203,1.069361,2.707448,2.0627069,3.7873199,2.5219259
1,1.561733,0.92993301,0.53971332,1.470153,3.0279379,1.738516,5.8689299,3.4222929
1,1.632895,1.351259,1.326792,0.65105653,2.8980551,2.546191,3.4849629,4.3450661
1,0.83503562,0.74207139,1.065526,2.1502709,2.28069,2.0494461,2.859395,1.957456
1,1.22212,1.142741,0.91937113,1.511151,2.226402,1.8879811,2.5228629,1.917801
1,,1.494033,1.496532,0.46787211,1.754855,2.010299,1.6950819,1.198525
1,1.075074,1.185568,1.586359,1.476578,2.6927471,2.270395,2.904943,2.5866311
1,1.026101,0.87453979,1.149078,2.7333989,2.1794341,1.804862,3.0760081,2.5328939
1,0.83946979,1.172133,1.196854,1.162464,1.298345,0.81674057,1.110936,0.86720842
1,1.148771,0.89618379,1.018424,1.974557,1.939258,2.025151,2.9131279,2.17155
0,0.55228949,0.46627411,0.9578867,1.0337321,1.088043,0.94144291,1.124351,1.022692
0,0.26623309,0.47140449,0.66978562,1.25515,1.2967499,1.145468,0.88950157,0.85468912
0,0.58316243,0.72849381,0.64260483,0.61491799,0.93645382,0.93079752,0.88319677,0.68612128
0,0.82499021,1.710574,0.82328552,0.74470478,1.278792,0.77242339,0.95333809,0.69275463
0,0.78934377,0.53405571,1.312344,0.8651281,0.96509612,0.79867798,1.086388,0.93766731
0,0.59683192,0.97187221,1.454827,0.66866457,1.445365,1.423751,1.140907,0.9865793
0,0.67062998,0.7510457,0.70377117,0.90954679,1.084204,0.73098648,1.061609,0.89477068
0,0.5991497,0.65984732,1.641223,0.62656498,0.79147148,0.63164479,0.95686573,0.71421838
0,0.88948238,0.79943383,1.148019,0.6300711,0.8618831,0.69251519,0.78280753,0.70327061
0,0.59984332,0.62955421,0.91651517,0.75383419,0.72528583,0.75236732,0.92182517,0.89210331
0,0.84549749,0.55578423,0.66565758,0.67748272,1.2878,0.73150009,1.016621,0.64854711
0,0.53890377,0.83350962,0.8837238,0.95153612,1.222458,0.75390381,1.281448,1.165728
0,0.53401959,0.75249928,1.144996,0.51352668,1.012876,0.76889533,0.99556291,0.73932147
