probability,volatility,vol.
0.36002076,1.6459121,volatility(acceleration: lateral direction)
0.20813479,1.101246,volatility(acceleration: lateral direction)
0.16150311,0.8787207,volatility(acceleration: lateral direction)
0.15825716,0.86142242,volatility(acceleration: lateral direction)
0.18365127,0.98987091,volatility(acceleration: lateral direction)
0.23644994,1.218609,volatility(acceleration: lateral direction)
0.18897617,1.0150141,volatility(acceleration: lateral direction)
0.20435522,1.08472,volatility(acceleration: lateral direction)
0.25470874,1.2891769,volatility(acceleration: lateral direction)
0.196551,1.049862,volatility(acceleration: lateral direction)
0.22117649,1.156635,volatility(acceleration: lateral direction)
0.31165484,1.4905,volatility(acceleration: lateral direction)
0.13230179,0.71146101,volatility(acceleration: lateral direction)
0.18402007,0.99163038,volatility(acceleration: lateral direction)
0.09903238,0.477209,volatility(acceleration: lateral direction)
0.18861115,1.013308,volatility(acceleration: lateral direction)
0.091967277,0.41863951,volatility(acceleration: lateral direction)
0.14634095,0.79532689,volatility(acceleration: lateral direction)
0.11096013,0.56815088,volatility(acceleration: lateral direction)
0.13229957,0.71144718,volatility(acceleration: lateral direction)
0.12920295,0.69194418,volatility(acceleration: lateral direction)
0.15943074,0.86770958,volatility(acceleration: lateral direction)
0.13522291,0.72950691,volatility(acceleration: lateral direction)
0.17660284,0.95570463,volatility(acceleration: lateral direction)
0.23288883,1.204416,volatility(acceleration: lateral direction)
0.26395518,1.323637,volatility(acceleration: lateral direction)
0.22222269,1.160975,volatility(acceleration: lateral direction)
0.30611905,1.471938,volatility(acceleration: lateral direction)
0.31028506,1.485924,volatility(acceleration: lateral direction)
0.36785975,1.6701519,volatility(acceleration: lateral direction)
0.22662906,1.179096,volatility(acceleration: lateral direction)
0.19600332,1.047377,volatility(acceleration: lateral direction)
0.26974535,1.344822,volatility(acceleration: lateral direction)
0.18004853,0.97253752,volatility(acceleration: lateral direction)
0.14940411,0.81272793,volatility(acceleration: lateral direction)
0.23060374,1.1952291,volatility(acceleration: lateral direction)
0.21236007,1.1194611,volatility(acceleration: lateral direction)
0.17046434,0.92506552,volatility(acceleration: lateral direction)
0.15428659,0.8398661,volatility(acceleration: lateral direction)
0.21456563,1.128864,volatility(acceleration: lateral direction)
0.29927042,1.448712,volatility(acceleration: lateral direction)
0.2259398,1.176278,volatility(acceleration: lateral direction)
0.24688919,1.259387,volatility(acceleration: lateral direction)
0.16102989,0.87621641,volatility(acceleration: lateral direction)
0.17148636,0.93022668,volatility(acceleration: lateral direction)
0.16688018,0.90676892,volatility(acceleration: lateral direction)
0.22646481,1.178425,volatility(acceleration: lateral direction)
0.13910367,0.7529794,volatility(acceleration: lateral direction)
0.23461968,1.211333,volatility(acceleration: lateral direction)
0.15511152,0.84438157,volatility(acceleration: lateral direction)
0.19013855,1.02043,volatility(acceleration: lateral direction)
0.14308365,0.7764886,volatility(acceleration: lateral direction)
0.23318869,1.205617,volatility(acceleration: lateral direction)
0.18141715,0.97915369,volatility(acceleration: lateral direction)
0.24991241,1.270978,volatility(acceleration: lateral direction)
0.21560551,1.133273,volatility(acceleration: lateral direction)
0.14755832,0.8022781,volatility(acceleration: lateral direction)
0.14278342,0.77473432,volatility(acceleration: lateral direction)
0.147265,0.80060768,volatility(acceleration: lateral direction)
0.25867537,1.304058,volatility(acceleration: lateral direction)
0.28260422,1.390872,volatility(acceleration: lateral direction)
0.21505904,1.130958,volatility(acceleration: lateral direction)
0.16436626,0.89374751,volatility(acceleration: lateral direction)
0.1686147,0.91566211,volatility(acceleration: lateral direction)
0.15257868,0.83045429,volatility(acceleration: lateral direction)
0.19956765,1.063457,volatility(acceleration: lateral direction)
0.16419823,0.8928715,volatility(acceleration: lateral direction)
0.17237489,0.93469387,volatility(acceleration: lateral direction)
0.14154036,0.76743829,volatility(acceleration: lateral direction)
0.13742654,0.74290389,volatility(acceleration: lateral direction)
0.22818501,1.1854351,volatility(acceleration: lateral direction)
0.2012644,1.071036,volatility(acceleration: lateral direction)
0.13663812,0.73813152,volatility(acceleration: lateral direction)
0.30705726,1.4750969,volatility(acceleration: lateral direction)
0.19747327,1.0540349,volatility(acceleration: lateral direction)
0.1381741,0.74740762,volatility(acceleration: lateral direction)
0.18511835,0.99685371,volatility(acceleration: lateral direction)
0.28926218,1.414214,volatility(acceleration: lateral direction)
0.18656127,1.00368,volatility(acceleration: lateral direction)
0.17516832,0.94862068,volatility(acceleration: lateral direction)
0.14382459,0.78080481,volatility(acceleration: lateral direction)
0.15807295,0.86043209,volatility(acceleration: lateral direction)
0.31046477,1.4865251,volatility(acceleration: lateral direction)
0.11787947,0.6170429,volatility(acceleration: lateral direction)
0.18281575,0.98587477,volatility(acceleration: lateral direction)
0.18244889,0.98411572,volatility(acceleration: lateral direction)
0.145955,0.79311299,volatility(acceleration: lateral direction)
0.10270538,0.50620037,volatility(acceleration: lateral direction)
0.12356798,0.65540802,volatility(acceleration: lateral direction)
0.15051599,0.8189714,volatility(acceleration: lateral direction)
0.15263805,0.83078289,volatility(acceleration: lateral direction)
0.126632,0.67544729,volatility(acceleration: lateral direction)
0.12175246,0.64333212,volatility(acceleration: lateral direction)
0.1382551,0.74789441,volatility(acceleration: lateral direction)
0.21261466,1.12055,volatility(acceleration: lateral direction)
0.18570195,0.9996196,volatility(acceleration: lateral direction)
0.19489324,1.0423239,volatility(acceleration: lateral direction)
0.13668849,0.73843712,volatility(acceleration: lateral direction)
0.24764638,1.2622989,volatility(acceleration: lateral direction)
0.1859339,1.000717,volatility(acceleration: lateral direction)
0.15926827,0.86684138,volatility(acceleration: lateral direction)
0.11243789,0.57881159,volatility(acceleration: lateral direction)
0.16599233,0.90218818,volatility(acceleration: lateral direction)
0.16302066,0.88671178,volatility(acceleration: lateral direction)
0.22512305,1.172931,volatility(acceleration: lateral direction)
0.16047485,0.87327158,volatility(acceleration: lateral direction)
0.17803815,0.9627474,volatility(acceleration: lateral direction)
0.14638786,0.79559559,volatility(acceleration: lateral direction)
0.13077672,0.70190507,volatility(acceleration: lateral direction)
0.20580576,1.091089,volatility(acceleration: lateral direction)
0.18428604,0.99289751,volatility(acceleration: lateral direction)
0.16098133,0.8759591,volatility(acceleration: lateral direction)
0.20314126,1.0793639,volatility(acceleration: lateral direction)
0.098017864,0.46903291,volatility(acceleration: lateral direction)
0.19089741,1.023952,volatility(acceleration: lateral direction)
0.14983234,0.81513703,volatility(acceleration: lateral direction)
0.15089589,0.821096,volatility(acceleration: lateral direction)
0.18435931,0.99324632,volatility(acceleration: lateral direction)
0.23943178,1.2303801,volatility(acceleration: lateral direction)
0.12254722,0.64863741,volatility(acceleration: lateral direction)
0.23375325,1.207875,volatility(acceleration: lateral direction)
0.2472897,1.260928,volatility(acceleration: lateral direction)
0.18916659,1.015903,volatility(acceleration: lateral direction)
0.13519718,0.72934937,volatility(acceleration: lateral direction)
0.24958076,1.269711,volatility(acceleration: lateral direction)
0.41826221,1.82154,volatility(acceleration: lateral direction)
0.14320479,0.77719557,volatility(acceleration: lateral direction)
0.15202163,0.82736582,volatility(acceleration: lateral direction)
0.10798113,0.54627663,volatility(acceleration: lateral direction)
0.22496592,1.172286,volatility(acceleration: lateral direction)
0.2348661,1.212315,volatility(acceleration: lateral direction)
0.159972,0.87059653,volatility(acceleration: lateral direction)
0.12142002,0.6411041,volatility(acceleration: lateral direction)
0.31777477,1.510812,volatility(acceleration: lateral direction)
0.154535,0.84122789,volatility(acceleration: lateral direction)
0.29056355,1.418739,volatility(acceleration: lateral direction)
0.17725553,0.95891279,volatility(acceleration: lateral direction)
0.10573854,0.52945709,volatility(acceleration: lateral direction)
0.1008794,0.49190491,volatility(acceleration: lateral direction)
0.2294692,1.190644,volatility(acceleration: lateral direction)
0.40730944,1.7891949,volatility(acceleration: lateral direction)
0.28850508,1.411576,volatility(acceleration: lateral direction)
0.16964184,0.92089409,volatility(acceleration: lateral direction)
0.16866298,0.91590858,volatility(acceleration: lateral direction)
0.23243463,1.202595,volatility(acceleration: lateral direction)
0.2818777,1.3883049,volatility(acceleration: lateral direction)
0.29760635,1.443023,volatility(acceleration: lateral direction)
0.16025482,0.8721019,volatility(acceleration: lateral direction)
0.13477407,0.72675562,volatility(acceleration: lateral direction)
0.12048405,0.63480288,volatility(acceleration: lateral direction)
0.1354605,0.73096007,volatility(acceleration: lateral direction)
0.12931482,0.69265568,volatility(acceleration: lateral direction)
0.17529789,0.94926238,volatility(acceleration: lateral direction)
0.15875858,0.86411327,volatility(acceleration: lateral direction)
0.27250201,1.354807,volatility(acceleration: lateral direction)
0.28445116,1.39738,volatility(acceleration: lateral direction)
0.44721919,1.906002,volatility(acceleration: lateral direction)
0.16833779,0.91424727,volatility(acceleration: lateral direction)
0.26791868,1.3381701,volatility(acceleration: lateral direction)
0.1978229,1.055613,volatility(acceleration: lateral direction)
0.13617717,0.7353307,volatility(acceleration: lateral direction)
0.32137033,1.522648,volatility(acceleration: lateral direction)
0.12989083,0.69631058,volatility(acceleration: lateral direction)
0.144437,0.78435838,volatility(acceleration: lateral direction)
0.23918812,1.229422,volatility(acceleration: lateral direction)
0.35176364,1.620128,volatility(acceleration: lateral direction)
0.23016874,1.193473,volatility(acceleration: lateral direction)
0.14219786,0.77130407,volatility(acceleration: lateral direction)
0.1687206,0.91620272,volatility(acceleration: lateral direction)
0.21766792,1.1419719,volatility(acceleration: lateral direction)
0.26025778,1.309953,volatility(acceleration: lateral direction)
0.10792902,0.54588932,volatility(acceleration: lateral direction)
0.14985228,0.81524909,volatility(acceleration: lateral direction)
0.12914619,0.69158298,volatility(acceleration: lateral direction)
0.15722904,0.8558833,volatility(acceleration: lateral direction)
0.12983312,0.69594502,volatility(acceleration: lateral direction)
